product_id,year,country,sales
14,2024,CO,199
14,2024,BS,787
14,2024,ID,415
14,2024,PL,625
14,2024,CM,422
14,2024,ZA,956
14,2024,NZ,646
14,2024,NO,746
14,2024,JP,597
14,2024,RU,303
14,2024,HN,863
14,2024,AX,884
14,2024,RS,25
14,2024,SE,316
14,2024,KZ,609
14,2024,MX,948
14,2024,MA,811
14,2024,TH,504
14,2024,KH,976
14,2024,FR,837
14,2024,NL,786
14,2024,AF,707
14,2024,BY,116
14,2024,CU,912
14,2024,SR,790
14,2024,EC,437
14,2024,SY,287
14,2024,KW,302
14,2024,EG,219
14,2024,DE,888
14,2024,PE,140
14,2024,AR,375
14,2024,UA,800
14,2024,KR,483
15,2015,CN,998
15,2015,BR,658
15,2015,PH,794
15,2015,UZ,590
15,2015,CZ,674
15,2015,BE,356
15,2015,GR,472
15,2015,CL,368
15,2015,PT,962
15,2015,CR,584
15,2015,CO,523
15,2015,BS,524
15,2015,ID,350
15,2015,PL,406
15,2015,CM,213
15,2015,ZA,124
15,2015,NZ,604
15,2015,NO,780
15,2015,JP,536
15,2015,RU,531
15,2015,HN,868
15,2015,AX,544
15,2015,RS,297
15,2015,SE,936
15,2015,KZ,606
15,2015,MX,659
15,2015,MA,56
15,2015,TH,931
15,2015,KH,219
15,2015,FR,18
15,2015,NL,139
15,2015,AF,72
15,2015,BY,474
15,2015,CU,268
15,2015,SR,435
15,2015,EC,386
15,2015,SY,921
15,2015,KW,263
15,2015,EG,573
15,2015,DE,336
15,2015,PE,319
15,2015,AR,946
15,2015,UA,157
15,2015,KR,866
15,2016,CN,750
15,2016,BR,699
15,2016,PH,126
15,2016,UZ,730
15,2016,CZ,456
15,2016,BE,468
15,2016,GR,985
15,2016,CL,498
15,2016,PT,672
15,2016,CR,223
15,2016,CO,620
15,2016,BS,274
15,2016,ID,668
15,2016,PL,682
15,2016,CM,627
15,2016,ZA,402
15,2016,NZ,962
15,2016,NO,547
15,2016,JP,597
15,2016,RU,174
15,2016,HN,235
15,2016,AX,889
15,2016,RS,628
15,2016,SE,802
15,2016,KZ,728
15,2016,MX,755
15,2016,MA,377
15,2016,TH,773
15,2016,KH,72
15,2016,FR,478
15,2016,NL,354
15,2016,AF,988
15,2016,BY,311
15,2016,CU,699
15,2016,SR,776
15,2016,EC,987
15,2016,SY,575
15,2016,KW,558
15,2016,EG,256
15,2016,DE,959
15,2016,PE,290
15,2016,AR,120
15,2016,UA,764
15,2016,KR,154
15,2017,CN,21
15,2017,BR,600
15,2017,PH,817
15,2017,UZ,785
15,2017,CZ,57
15,2017,BE,626
15,2017,GR,611
15,2017,CL,501
15,2017,PT,625
15,2017,CR,344
15,2017,CO,838
15,2017,BS,31
15,2017,ID,185
15,2017,PL,899
15,2017,CM,295
15,2017,ZA,662
15,2017,NZ,596
15,2017,NO,465
15,2017,JP,972
15,2017,RU,795
15,2017,HN,75
15,2017,AX,764
15,2017,RS,208
15,2017,SE,941
15,2017,KZ,790
15,2017,MX,761
15,2017,MA,682
15,2017,TH,180
15,2017,KH,581
15,2017,FR,996
15,2017,NL,454
15,2017,AF,261
15,2017,BY,815
15,2017,CU,866
15,2017,SR,8
15,2017,EC,269
15,2017,SY,608
15,2017,KW,997
15,2017,EG,263
15,2017,DE,991
15,2017,PE,672
15,2017,AR,737
15,2017,UA,825
15,2017,KR,915
15,2018,CN,893
15,2018,BR,724
15,2018,PH,315
15,2018,UZ,90
15,2018,CZ,293
15,2018,BE,420
15,2018,GR,490
15,2018,CL,911
15,2018,PT,449
15,2018,CR,484
15,2018,CO,1
15,2018,BS,263
15,2018,ID,571
15,2018,PL,859
15,2018,CM,46
15,2018,ZA,366
15,2018,NZ,386
15,2018,NO,500
15,2018,JP,918
15,2018,RU,71
15,2018,HN,716
15,2018,AX,733
15,2018,RS,380
15,2018,SE,348
15,2018,KZ,87
15,2018,MX,341
15,2018,MA,117
15,2018,TH,178
15,2018,KH,60
15,2018,FR,593
15,2018,NL,16
15,2018,AF,98
15,2018,BY,967
15,2018,CU,634
15,2018,SR,904
15,2018,EC,188
15,2018,SY,633
15,2018,KW,793
15,2018,EG,432
15,2018,DE,407
15,2018,PE,272
15,2018,AR,659
15,2018,UA,223
15,2018,KR,757
15,2019,CN,125
15,2019,BR,971
15,2019,PH,72
15,2019,UZ,952
15,2019,CZ,662
15,2019,BE,714
15,2019,GR,901
15,2019,CL,917
15,2019,PT,69
15,2019,CR,85
15,2019,CO,470
15,2019,BS,661
15,2019,ID,532
15,2019,PL,385
15,2019,CM,301
15,2019,ZA,821
15,2019,NZ,362
15,2019,NO,255
15,2019,JP,121
15,2019,RU,434
15,2019,HN,299
15,2019,AX,90
15,2019,RS,160
15,2019,SE,321
15,2019,KZ,443
15,2019,MX,923
15,2019,MA,46
15,2019,TH,769
15,2019,KH,135
15,2019,FR,535
15,2019,NL,651
15,2019,AF,104
15,2019,BY,755
15,2019,CU,71
15,2019,SR,173
15,2019,EC,127
15,2019,SY,864
15,2019,KW,955
15,2019,EG,951
15,2019,DE,303
15,2019,PE,317
15,2019,AR,514
15,2019,UA,975
15,2019,KR,93
15,2020,CN,985
15,2020,BR,267
15,2020,PH,853
15,2020,UZ,777
15,2020,CZ,512
15,2020,BE,518
15,2020,GR,3
15,2020,CL,646
15,2020,PT,66
15,2020,CR,526
15,2020,CO,208
15,2020,BS,521
15,2020,ID,446
15,2020,PL,239
15,2020,CM,244
15,2020,ZA,113
15,2020,NZ,961
15,2020,NO,294
15,2020,JP,226
15,2020,RU,871
15,2020,HN,463
15,2020,AX,751
15,2020,RS,441
15,2020,SE,622
15,2020,KZ,581
15,2020,MX,820
15,2020,MA,932
15,2020,TH,464
15,2020,KH,662
15,2020,FR,654
15,2020,NL,811
15,2020,AF,113
15,2020,BY,198
15,2020,CU,146
15,2020,SR,298
15,2020,EC,130
15,2020,SY,537
15,2020,KW,528
15,2020,EG,794
15,2020,DE,230
15,2020,PE,490
15,2020,AR,526
15,2020,UA,848
15,2020,KR,182
15,2021,CN,54
15,2021,BR,721
15,2021,PH,772
15,2021,UZ,661
15,2021,CZ,814
15,2021,BE,784
15,2021,GR,770
15,2021,CL,755
15,2021,PT,794
15,2021,CR,243
15,2021,CO,891
15,2021,BS,740
15,2021,ID,417
15,2021,PL,483
15,2021,CM,808
15,2021,ZA,184
15,2021,NZ,984
15,2021,NO,755
15,2021,JP,415
15,2021,RU,373
15,2021,HN,571
15,2021,AX,56
15,2021,RS,492
15,2021,SE,568
15,2021,KZ,532
15,2021,MX,918
15,2021,MA,264
15,2021,TH,616
15,2021,KH,844
15,2021,FR,245
15,2021,NL,461
15,2021,AF,993
15,2021,BY,405
15,2021,CU,597
15,2021,SR,647
15,2021,EC,458
15,2021,SY,982
15,2021,KW,507
15,2021,EG,943
15,2021,DE,87
15,2021,PE,950
15,2021,AR,680
15,2021,UA,953
15,2021,KR,638
15,2022,CN,129
15,2022,BR,248
15,2022,PH,662
15,2022,UZ,858
15,2022,CZ,3
15,2022,BE,512
15,2022,GR,304
15,2022,CL,553
15,2022,PT,355
15,2022,CR,26
15,2022,CO,707
15,2022,BS,4
15,2022,ID,889
15,2022,PL,202
15,2022,CM,440
15,2022,ZA,572
15,2022,NZ,711
15,2022,NO,81
15,2022,JP,151
15,2022,RU,132
15,2022,HN,654
15,2022,AX,303
15,2022,RS,837
15,2022,SE,340
15,2022,KZ,289
15,2022,MX,854
15,2022,MA,461
15,2022,TH,582
15,2022,KH,133
15,2022,FR,619
15,2022,NL,217
15,2022,AF,861
15,2022,BY,7
15,2022,CU,341
15,2022,SR,971
15,2022,EC,804
15,2022,SY,696
15,2022,KW,151
15,2022,EG,878
15,2022,DE,451
15,2022,PE,94
15,2022,AR,431
15,2022,UA,964
15,2022,KR,456
15,2023,CN,775
15,2023,BR,418
15,2023,PH,475
15,2023,UZ,863
15,2023,CZ,497
15,2023,BE,600
15,2023,GR,149
15,2023,CL,698
15,2023,PT,516
15,2023,CR,681
15,2023,CO,188
15,2023,BS,156
15,2023,ID,672
15,2023,PL,591
15,2023,CM,552
15,2023,ZA,343
15,2023,NZ,153
15,2023,NO,800
15,2023,JP,427
15,2023,RU,120
15,2023,HN,508
15,2023,AX,960
15,2023,RS,130
15,2023,SE,826
15,2023,KZ,959
15,2023,MX,747
15,2023,MA,477
15,2023,TH,335
15,2023,KH,323
15,2023,FR,610
15,2023,NL,628
15,2023,AF,171
15,2023,BY,855
15,2023,CU,16
15,2023,SR,761
15,2023,EC,159
15,2023,SY,183
15,2023,KW,708
15,2023,EG,462
15,2023,DE,405
15,2023,PE,49
15,2023,AR,439
15,2023,UA,610
15,2023,KR,238
15,2024,CN,1
15,2024,BR,594
15,2024,PH,672
15,2024,UZ,107
15,2024,CZ,280
15,2024,BE,169
15,2024,GR,719
15,2024,CL,331
15,2024,PT,142
15,2024,CR,574
15,2024,CO,232
15,2024,BS,31
15,2024,ID,527
15,2024,PL,815
15,2024,CM,687
15,2024,ZA,530
15,2024,NZ,512
15,2024,NO,722
15,2024,JP,237
15,2024,RU,3
15,2024,HN,277
15,2024,AX,2
15,2024,RS,305
15,2024,SE,188
15,2024,KZ,340
15,2024,MX,74
15,2024,MA,769
15,2024,TH,518
15,2024,KH,703
15,2024,FR,852
15,2024,NL,505
15,2024,AF,119
15,2024,BY,148
15,2024,CU,832
15,2024,SR,465
15,2024,EC,749
15,2024,SY,343
15,2024,KW,141
15,2024,EG,122
15,2024,DE,890
15,2024,PE,606
15,2024,AR,469
15,2024,UA,83
15,2024,KR,890
16,2015,CN,134
16,2015,BR,129
16,2015,PH,895
16,2015,UZ,270
16,2015,CZ,267
16,2015,BE,857
16,2015,GR,593
16,2015,CL,37
16,2015,PT,893
16,2015,CR,329
16,2015,CO,341
16,2015,BS,149
16,2015,ID,386
16,2015,PL,802
16,2015,CM,575
16,2015,ZA,42
16,2015,NZ,603
16,2015,NO,717
16,2015,JP,445
16,2015,RU,504
16,2015,HN,312
16,2015,AX,606
16,2015,RS,975
16,2015,SE,34
16,2015,KZ,88
16,2015,MX,118
16,2015,MA,294
16,2015,TH,211
16,2015,KH,165
16,2015,FR,548
16,2015,NL,485
16,2015,AF,551
16,2015,BY,931
16,2015,CU,808
16,2015,SR,93
16,2015,EC,786
16,2015,SY,772
16,2015,KW,397
16,2015,EG,98
16,2015,DE,467
16,2015,PE,740
16,2015,AR,542
16,2015,UA,200
16,2015,KR,366
16,2016,CN,91
16,2016,BR,353
16,2016,PH,608
16,2016,UZ,159
16,2016,CZ,92
16,2016,BE,555
16,2016,GR,107
16,2016,CL,490
16,2016,PT,587
16,2016,CR,32
16,2016,CO,108
16,2016,BS,615
16,2016,ID,775
16,2016,PL,256
16,2016,CM,518
16,2016,ZA,504
16,2016,NZ,286
16,2016,NO,377
16,2016,JP,754
16,2016,RU,404
16,2016,HN,152
16,2016,AX,641
16,2016,RS,938
16,2016,SE,656
16,2016,KZ,488
16,2016,MX,626
16,2016,MA,340
16,2016,TH,719
16,2016,KH,766
16,2016,FR,661
16,2016,NL,429
16,2016,AF,194
16,2016,BY,343
16,2016,CU,723
16,2016,SR,468
16,2016,EC,920
16,2016,SY,520
16,2016,KW,68
16,2016,EG,453
16,2016,DE,33
16,2016,PE,785
16,2016,AR,778
16,2016,UA,346
16,2016,KR,287
16,2017,CN,34
16,2017,BR,480
16,2017,PH,947
16,2017,UZ,810
16,2017,CZ,525
16,2017,BE,482
16,2017,GR,499
16,2017,CL,894
16,2017,PT,24
16,2017,CR,669
16,2017,CO,53
16,2017,BS,398
16,2017,ID,95
16,2017,PL,592
16,2017,CM,933
16,2017,ZA,829
16,2017,NZ,809
16,2017,NO,331
16,2017,JP,159
16,2017,RU,180
16,2017,HN,149
16,2017,AX,859
16,2017,RS,528
16,2017,SE,180
16,2017,KZ,287
16,2017,MX,843
16,2017,MA,159
16,2017,TH,671
16,2017,KH,507
16,2017,FR,47
16,2017,NL,704
16,2017,AF,484
16,2017,BY,967
16,2017,CU,752
16,2017,SR,94
16,2017,EC,283
16,2017,SY,659
16,2017,KW,902
16,2017,EG,644
16,2017,DE,582
16,2017,PE,937
16,2017,AR,12
16,2017,UA,587
16,2017,KR,312
16,2018,CN,695
16,2018,BR,213
16,2018,PH,601
16,2018,UZ,70
16,2018,CZ,824
16,2018,BE,211
16,2018,GR,722
16,2018,CL,467
16,2018,PT,899
16,2018,CR,335
16,2018,CO,82
16,2018,BS,787
16,2018,ID,126
16,2018,PL,303
16,2018,CM,295
16,2018,ZA,495
16,2018,NZ,466
16,2018,NO,815
16,2018,JP,949
16,2018,RU,35
16,2018,HN,502
16,2018,AX,587
16,2018,RS,578
16,2018,SE,719
16,2018,KZ,68
16,2018,MX,980
16,2018,MA,704
16,2018,TH,464
16,2018,KH,860
16,2018,FR,949
16,2018,NL,15
16,2018,AF,579
16,2018,BY,253
16,2018,CU,643
16,2018,SR,514
16,2018,EC,825
16,2018,SY,359
16,2018,KW,615
16,2018,EG,519
16,2018,DE,453
16,2018,PE,874
16,2018,AR,278
16,2018,UA,745
16,2018,KR,22
16,2019,CN,653
16,2019,BR,915
16,2019,PH,258
16,2019,UZ,361
16,2019,CZ,52
16,2019,BE,314
16,2019,GR,53
16,2019,CL,160
16,2019,PT,989
16,2019,CR,819
16,2019,CO,113
16,2019,BS,345
16,2019,ID,372
16,2019,PL,414
16,2019,CM,306
16,2019,ZA,529
16,2019,NZ,998
16,2019,NO,247
16,2019,JP,201
16,2019,RU,605
16,2019,HN,294
16,2019,AX,877
16,2019,RS,878
16,2019,SE,717
16,2019,KZ,284
16,2019,MX,402
16,2019,MA,142
16,2019,TH,697
16,2019,KH,2
16,2019,FR,533
16,2019,NL,103
16,2019,AF,288
16,2019,BY,148
16,2019,CU,641
16,2019,SR,953
16,2019,EC,369
16,2019,SY,163
16,2019,KW,769
16,2019,EG,915
16,2019,DE,726
16,2019,PE,62
16,2019,AR,620
16,2019,UA,756
16,2019,KR,842
16,2020,CN,312
16,2020,BR,556
16,2020,PH,969
16,2020,UZ,576
16,2020,CZ,718
16,2020,BE,739
16,2020,GR,697
16,2020,CL,611
16,2020,PT,852
16,2020,CR,616
16,2020,CO,772
16,2020,BS,980
16,2020,ID,769
16,2020,PL,121
16,2020,CM,736
16,2020,ZA,76
16,2020,NZ,872
16,2020,NO,95
16,2020,JP,611
16,2020,RU,45
16,2020,HN,601
16,2020,AX,643
16,2020,RS,219
16,2020,SE,577
16,2020,KZ,267
16,2020,MX,384
16,2020,MA,313
16,2020,TH,744
16,2020,KH,735
16,2020,FR,764
16,2020,NL,398
16,2020,AF,635
16,2020,BY,885
16,2020,CU,960
16,2020,SR,122
16,2020,EC,276
16,2020,SY,705
16,2020,KW,156
16,2020,EG,303
16,2020,DE,484
16,2020,PE,663
16,2020,AR,374
16,2020,UA,230
16,2020,KR,88
16,2021,CN,511
16,2021,BR,401
16,2021,PH,622
16,2021,UZ,196
16,2021,CZ,986
16,2021,BE,774
16,2021,GR,743
16,2021,CL,2
16,2021,PT,998
16,2021,CR,240
16,2021,CO,516
16,2021,BS,974
16,2021,ID,730
16,2021,PL,573
16,2021,CM,124
16,2021,ZA,121
16,2021,NZ,756
16,2021,NO,144
16,2021,JP,508
16,2021,RU,423
16,2021,HN,729
16,2021,AX,175
16,2021,RS,385
16,2021,SE,484
16,2021,KZ,381
16,2021,MX,203
16,2021,MA,869
16,2021,TH,869
16,2021,KH,614
16,2021,FR,841
16,2021,NL,584
16,2021,AF,633
16,2021,BY,210
16,2021,CU,592
16,2021,SR,164
16,2021,EC,43
16,2021,SY,274
16,2021,KW,123
16,2021,EG,394
16,2021,DE,553
16,2021,PE,865
16,2021,AR,106
16,2021,UA,852
16,2021,KR,696
16,2022,CN,384
16,2022,BR,453
16,2022,PH,781
16,2022,UZ,661
16,2022,CZ,211
16,2022,BE,540
16,2022,GR,123
16,2022,CL,959
16,2022,PT,755
16,2022,CR,799
16,2022,CO,87
16,2022,BS,806
16,2022,ID,572
16,2022,PL,890
16,2022,CM,355
16,2022,ZA,512
16,2022,NZ,438
16,2022,NO,490
16,2022,JP,48
16,2022,RU,446
16,2022,HN,299
16,2022,AX,657
16,2022,RS,885
16,2022,SE,895
16,2022,KZ,849
16,2022,MX,609
16,2022,MA,524
16,2022,TH,468
16,2022,KH,53
16,2022,FR,731
16,2022,NL,964
16,2022,AF,500
16,2022,BY,349
16,2022,CU,571
16,2022,SR,987
16,2022,EC,318
16,2022,SY,374
16,2022,KW,634
16,2022,EG,94
16,2022,DE,84
16,2022,PE,30
16,2022,AR,775
16,2022,UA,47
16,2022,KR,409
16,2023,CN,417
16,2023,BR,110
16,2023,PH,134
16,2023,UZ,859
16,2023,CZ,658
16,2023,BE,441
16,2023,GR,555
16,2023,CL,977
16,2023,PT,922
16,2023,CR,314
16,2023,CO,838
16,2023,BS,478
16,2023,ID,17
16,2023,PL,36
16,2023,CM,63
16,2023,ZA,829
16,2023,NZ,783
16,2023,NO,118
16,2023,JP,748
16,2023,RU,479
16,2023,HN,103
16,2023,AX,896
16,2023,RS,676
16,2023,SE,694
16,2023,KZ,812
16,2023,MX,279
16,2023,MA,581
16,2023,TH,10
16,2023,KH,914
16,2023,FR,935
16,2023,NL,591
16,2023,AF,89
16,2023,BY,540
16,2023,CU,469
16,2023,SR,546
16,2023,EC,896
16,2023,SY,789
16,2023,KW,568
16,2023,EG,842
16,2023,DE,917
16,2023,PE,156
16,2023,AR,428
16,2023,UA,224
16,2023,KR,373
16,2024,CN,537
16,2024,BR,216
16,2024,PH,55
16,2024,UZ,220
16,2024,CZ,933
16,2024,BE,745
16,2024,GR,941
16,2024,CL,37
16,2024,PT,806
16,2024,CR,48
16,2024,CO,226
16,2024,BS,791
16,2024,ID,736
16,2024,PL,13
16,2024,CM,792
16,2024,ZA,851
16,2024,NZ,441
16,2024,NO,805
16,2024,JP,833
16,2024,RU,578
16,2024,HN,459
16,2024,AX,364
16,2024,RS,708
16,2024,SE,247
16,2024,KZ,780
16,2024,MX,862
16,2024,MA,792
16,2024,TH,80
16,2024,KH,496
16,2024,FR,652
16,2024,NL,256
16,2024,AF,672
16,2024,BY,128
16,2024,CU,897
16,2024,SR,62
16,2024,EC,166
16,2024,SY,581
16,2024,KW,763
16,2024,EG,54
16,2024,DE,105
16,2024,PE,870
16,2024,AR,791
16,2024,UA,919
16,2024,KR,13
17,2015,CN,605
17,2015,BR,824
17,2015,PH,978
17,2015,UZ,405
17,2015,CZ,954
17,2015,BE,644
17,2015,GR,196
17,2015,CL,113
17,2015,PT,257
17,2015,CR,313
17,2015,CO,567
17,2015,BS,518
17,2015,ID,709
17,2015,PL,41
17,2015,CM,17
17,2015,ZA,524
17,2015,NZ,579
17,2015,NO,318
17,2015,JP,285
17,2015,RU,887
17,2015,HN,227
17,2015,AX,930
17,2015,RS,814
17,2015,SE,818
17,2015,KZ,790
17,2015,MX,451
17,2015,MA,546
17,2015,TH,611
17,2015,KH,779
17,2015,FR,762
17,2015,NL,656
17,2015,AF,416
17,2015,BY,977
17,2015,CU,173
17,2015,SR,677
17,2015,EC,187
17,2015,SY,989
17,2015,KW,752
17,2015,EG,188
17,2015,DE,247
17,2015,PE,491
17,2015,AR,535
17,2015,UA,205
17,2015,KR,890
17,2016,CN,734
17,2016,BR,409
17,2016,PH,695
17,2016,UZ,927
17,2016,CZ,159
17,2016,BE,579
17,2016,GR,159
17,2016,CL,107
17,2016,PT,1
17,2016,CR,695
17,2016,CO,101
17,2016,BS,896
17,2016,ID,654
17,2016,PL,923
17,2016,CM,262
17,2016,ZA,201
17,2016,NZ,162
17,2016,NO,458
17,2016,JP,915
17,2016,RU,209
17,2016,HN,612
17,2016,AX,255
17,2016,RS,205
17,2016,SE,712
17,2016,KZ,407
17,2016,MX,8
17,2016,MA,423
17,2016,TH,913
17,2016,KH,360
17,2016,FR,775
17,2016,NL,398
17,2016,AF,966
17,2016,BY,287
17,2016,CU,966
17,2016,SR,658
17,2016,EC,216
17,2016,SY,340
17,2016,KW,801
17,2016,EG,849
17,2016,DE,404
17,2016,PE,602
17,2016,AR,773
17,2016,UA,933
17,2016,KR,876
17,2017,CN,582
17,2017,BR,78
17,2017,PH,107
17,2017,UZ,208
17,2017,CZ,114
17,2017,BE,475
17,2017,GR,967
17,2017,CL,505
17,2017,PT,825
17,2017,CR,518
17,2017,CO,403
17,2017,BS,25
17,2017,ID,780
17,2017,PL,675
17,2017,CM,902
17,2017,ZA,738
17,2017,NZ,121
17,2017,NO,390
17,2017,JP,415
17,2017,RU,864
17,2017,HN,517
17,2017,AX,772
17,2017,RS,730
17,2017,SE,442
17,2017,KZ,49
17,2017,MX,206
17,2017,MA,311
17,2017,TH,493
17,2017,KH,681
17,2017,FR,869
17,2017,NL,929
17,2017,AF,426
17,2017,BY,845
17,2017,CU,810
17,2017,SR,982
17,2017,EC,874
17,2017,SY,766
17,2017,KW,987
17,2017,EG,333
17,2017,DE,323
17,2017,PE,87
17,2017,AR,428
17,2017,UA,625
17,2017,KR,484
17,2018,CN,24
17,2018,BR,445
17,2018,PH,529
17,2018,UZ,605
17,2018,CZ,754
17,2018,BE,672
17,2018,GR,83
17,2018,CL,566
17,2018,PT,993
17,2018,CR,551
17,2018,CO,310
17,2018,BS,903
17,2018,ID,765
17,2018,PL,758
17,2018,CM,610
17,2018,ZA,636
17,2018,NZ,140
17,2018,NO,986
17,2018,JP,975
17,2018,RU,97
17,2018,HN,358
17,2018,AX,455
17,2018,RS,964
17,2018,SE,816
17,2018,KZ,108
17,2018,MX,487
17,2018,MA,502
17,2018,TH,837
17,2018,KH,882
17,2018,FR,488
17,2018,NL,985
17,2018,AF,795
17,2018,BY,283
17,2018,CU,735
17,2018,SR,894
17,2018,EC,467
17,2018,SY,872
17,2018,KW,428
17,2018,EG,85
17,2018,DE,504
17,2018,PE,645
17,2018,AR,560
17,2018,UA,215
17,2018,KR,525
17,2019,CN,499
17,2019,BR,314
17,2019,PH,284
17,2019,UZ,799
17,2019,CZ,146
17,2019,BE,845
17,2019,GR,118
17,2019,CL,262
17,2019,PT,727
17,2019,CR,501
17,2019,CO,732
17,2019,BS,745
17,2019,ID,60
17,2019,PL,768
17,2019,CM,888
17,2019,ZA,878
17,2019,NZ,802
17,2019,NO,500
17,2019,JP,850
17,2019,RU,290
17,2019,HN,60
17,2019,AX,240
17,2019,RS,290
17,2019,SE,414
17,2019,KZ,895
17,2019,MX,813
17,2019,MA,518
17,2019,TH,413
17,2019,KH,962
17,2019,FR,689
17,2019,NL,760
17,2019,AF,484
17,2019,BY,18
17,2019,CU,6
17,2019,SR,962
17,2019,EC,64
17,2019,SY,387
17,2019,KW,562
17,2019,EG,718
17,2019,DE,302
17,2019,PE,536
17,2019,AR,537
17,2019,UA,253
17,2019,KR,443
17,2020,CN,792
17,2020,BR,163
17,2020,PH,43
17,2020,UZ,687
17,2020,CZ,907
17,2020,BE,89
17,2020,GR,581
17,2020,CL,461
17,2020,PT,606
17,2020,CR,725
17,2020,CO,992
17,2020,BS,979
17,2020,ID,457
17,2020,PL,405
17,2020,CM,701
17,2020,ZA,424
17,2020,NZ,438
17,2020,NO,832
17,2020,JP,100
17,2020,RU,82
17,2020,HN,322
17,2020,AX,887
17,2020,RS,235
17,2020,SE,280
17,2020,KZ,584
17,2020,MX,565
17,2020,MA,846
17,2020,TH,47
17,2020,KH,887
17,2020,FR,462
17,2020,NL,711
17,2020,AF,975
17,2020,BY,297
17,2020,CU,24
17,2020,SR,122
17,2020,EC,911
17,2020,SY,324
17,2020,KW,463
17,2020,EG,527
17,2020,DE,743
17,2020,PE,550
17,2020,AR,79
17,2020,UA,781
17,2020,KR,709
17,2021,CN,74
17,2021,BR,536
17,2021,PH,228
17,2021,UZ,405
17,2021,CZ,270
17,2021,BE,488
17,2021,GR,815
17,2021,CL,876
17,2021,PT,377
17,2021,CR,826
17,2021,CO,772
17,2021,BS,976
17,2021,ID,247
17,2021,PL,774
17,2021,CM,935
17,2021,ZA,463
17,2021,NZ,190
17,2021,NO,937
17,2021,JP,685
17,2021,RU,161
17,2021,HN,210
17,2021,AX,466
17,2021,RS,589
17,2021,SE,860
17,2021,KZ,99
17,2021,MX,432
17,2021,MA,269
17,2021,TH,545
17,2021,KH,785
17,2021,FR,605
17,2021,NL,715
17,2021,AF,974
17,2021,BY,60
17,2021,CU,871
17,2021,SR,273
17,2021,EC,558
17,2021,SY,301
17,2021,KW,628
17,2021,EG,748
17,2021,DE,53
17,2021,PE,86
17,2021,AR,643
17,2021,UA,690
17,2021,KR,513
17,2022,CN,682
17,2022,BR,17
17,2022,PH,677
17,2022,UZ,590
17,2022,CZ,203
17,2022,BE,87
17,2022,GR,585
17,2022,CL,298
17,2022,PT,882
17,2022,CR,343
17,2022,CO,186
17,2022,BS,2
17,2022,ID,299
17,2022,PL,675
17,2022,CM,113
17,2022,ZA,535
17,2022,NZ,598
17,2022,NO,576
17,2022,JP,159
17,2022,RU,32
17,2022,HN,691
17,2022,AX,236
17,2022,RS,148
17,2022,SE,267
17,2022,KZ,218
17,2022,MX,802
17,2022,MA,89
17,2022,TH,53
17,2022,KH,521
17,2022,FR,503
17,2022,NL,169
17,2022,AF,495
17,2022,BY,255
17,2022,CU,709
17,2022,SR,175
17,2022,EC,732
17,2022,SY,324
17,2022,KW,459
17,2022,EG,326
17,2022,DE,128
17,2022,PE,701
17,2022,AR,490
17,2022,UA,138
17,2022,KR,720
17,2023,CN,371
17,2023,BR,255
17,2023,PH,832
17,2023,UZ,167
17,2023,CZ,58
17,2023,BE,29
17,2023,GR,54
17,2023,CL,342
17,2023,PT,621
17,2023,CR,698
17,2023,CO,108
17,2023,BS,187
17,2023,ID,1
17,2023,PL,501
17,2023,CM,716
17,2023,ZA,449
17,2023,NZ,398
17,2023,NO,561
17,2023,JP,325
17,2023,RU,424
17,2023,HN,897
17,2023,AX,769
17,2023,RS,340
17,2023,SE,894
17,2023,KZ,128
17,2023,MX,224
17,2023,MA,267
17,2023,TH,56
17,2023,KH,659
17,2023,FR,206
17,2023,NL,621
17,2023,AF,308
17,2023,BY,734
17,2023,CU,390
17,2023,SR,662
17,2023,EC,468
17,2023,SY,649
17,2023,KW,810
17,2023,EG,443
17,2023,DE,128
17,2023,PE,544
17,2023,AR,894
17,2023,UA,406
17,2023,KR,591
17,2024,CN,614
17,2024,BR,765
17,2024,PH,779
17,2024,UZ,70
17,2024,CZ,808
17,2024,BE,849
17,2024,GR,322
17,2024,CL,609
17,2024,PT,865
17,2024,CR,799
17,2024,CO,544
17,2024,BS,473
17,2024,ID,159
17,2024,PL,629
17,2024,CM,382
17,2024,ZA,623
17,2024,NZ,180
17,2024,NO,988
17,2024,JP,468
17,2024,RU,224
17,2024,HN,640
17,2024,AX,462
17,2024,RS,541
17,2024,SE,68
17,2024,KZ,152
17,2024,MX,878
17,2024,MA,250
17,2024,TH,194
17,2024,KH,114
17,2024,FR,611
17,2024,NL,600
17,2024,AF,967
17,2024,BY,956
17,2024,CU,46
17,2024,SR,537
17,2024,EC,379
17,2024,SY,188
17,2024,KW,419
17,2024,EG,746
17,2024,DE,323
17,2024,PE,747
17,2024,AR,500
17,2024,UA,514
17,2024,KR,193
18,2015,CN,971
18,2015,BR,707
18,2015,PH,698
18,2015,UZ,224
18,2015,CZ,185
18,2015,BE,521
18,2015,GR,137
18,2015,CL,592
18,2015,PT,273
18,2015,CR,292
18,2015,CO,605
18,2015,BS,483
18,2015,ID,780
18,2015,PL,848
18,2015,CM,297
18,2015,ZA,981
18,2015,NZ,105
18,2015,NO,613
18,2015,JP,105
18,2015,RU,860
18,2015,HN,52
18,2015,AX,317
18,2015,RS,448
18,2015,SE,97
18,2015,KZ,557
18,2015,MX,736
18,2015,MA,219
18,2015,TH,207
18,2015,KH,726
